BODY,BODY NAME,SERVICE CODE,ORGANISATIONAL UNIT,ORGANISATIONAL UNIT CODE,EXPENDITURE CATEGORY,EXPENDITURE CODE,DATE (POSTING DATE),TRANSACTION NUMBER,AMOUNT,SUPPLIER NAME,SUPPLIER ID
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Land Drainage,44120,Consult.& Prof. Serv,440000,17/01/2022,5100483596,2400,JBA Consulting Ltd,106352
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Facilities Management,41422,Materials,400500,17/01/2022,5100483597,1200,Marthall Tree Products,101343
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Walton Estate,41430,Security Systems,250000,17/01/2022,5100483598,1818,Elite Digital Systems Limited,114251
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,HR Advisory,20005,Consult.& Prof. Serv,440000,17/01/2022,5100483599,1790,People Asset Management Ltd,105943
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Kickstart,22244,"Campaigns,  Projects and Events",491950,17/01/2022,5100483609,716.39,Twinfix Ltd,114231
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Priority Infrastructure,82009,Consult.& Prof. Serv,440000,17/01/2022,5100483610,1243.94,TLT Solicitors,115669
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Transport - Adult Social Care,54950,Transport-Snad Cot,300600,17/01/2022,5100483611,1376,Redacted for personal data,112712
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,OT/Equip - Childrens,54315,Equipment Purchase & Contract,400000,17/01/2022,5100483630,2421,Jenx,104831
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Kickstart,22244,"Campaigns,  Projects and Events",491950,17/01/2022,5100483631,2962.66,JJ Bear t/a Sigma,118224
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,PIO,People & Improvement Other,85002,Lifts from Stock,400850,17/01/2022,5100483637,3219,Medaco Ltd,118465
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Contracts - SM Commissioning Team 1,55910,Drug Action,443600,26/01/2022,5100483646,1610,Turning Point Ltd,100371
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,ASC Stationery,54100,Furniture & Fittings,400150,17/01/2022,5100483652,527,Healthcare Matters,110751
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,ASC Stationery,54100,Furniture & Fittings,400150,17/01/2022,5100483653,527,Healthcare Matters,110751
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,ASC Stationery,54100,Furniture & Fittings,400150,17/01/2022,5100483654,510,Healthcare Matters,110751
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Equipment Purchase & Contract,400000,17/01/2022,5100483655,1261.5,Healthcare Matters,110751
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Equipment Purchase & Contract,400000,17/01/2022,5100483656,1875,Healthcare Matters,110751
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,17/01/2022,5100483658,1500,Direct Taxis,101873
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Equipment Purchase & Contract,400000,18/01/2022,5100483688,1516.4,Healthcare Matters,110751
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Equipment Purchase & Contract,400000,18/01/2022,5100483688,691.8,Healthcare Matters,110751
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,CIN Team 2,31002,Personal Needs Allowance,550400,19/01/2022,5100483696,1368,Redacted for personal data,423385
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,CIN Team 2,31002,Personal Needs Allowance,550400,19/01/2022,5100483696,1242,Redacted for personal data,423385
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Equipment Purchase & Contract,400000,18/01/2022,5100483703,1000,Healthcare Matters,110751
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Penketh Court,43631,Fees (Including Agents Fees),441450,18/01/2022,5100483713,29452.5,Torus,101005
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Penketh Court,43631,Fees (Including Agents Fees),441450,18/01/2022,5100483714,2398.6,Torus,101005
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Contingency,45227,Maintenance of Plant & Machinery,250050,18/01/2022,5100483716,39387.37,Mears Limited,114197
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Contracts - SM Commissioning Team 1,55910,Drug Action,443600,26/01/2022,5100483720,796.64,Vernacare,106478
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Fostering Collaboration,31115,Other Advertising & Publicity,450050,18/01/2022,5100483724,1268.45,Newsquest Media Group,100070
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Contingency,45227,Maintenance of Plant & Machinery,250050,18/01/2022,5100483725,15358.67,Mears Limited,114197
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Independent School Fees,32011,Fees (Including Agents Fees),441450,18/01/2022,5100483726,9811.3,Cumberland School,112919
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,CIN Team 1,31001,Fees (Including Agents Fees),441450,18/01/2022,5100483761,7950,Reed Recruitment ,114730
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,CIN Team 1,31001,Fees (Including Agents Fees),441450,18/01/2022,5100483762,6075,Reed Recruitment ,114730
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,CIN Team 1,31001,Fees (Including Agents Fees),441450,18/01/2022,5100483763,6075,Reed Recruitment ,114730
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG - Medical Needs,32002,Eotas Pupil Funding,490350,19/01/2022,5100483813,1800,Hawthorn Education Services,118212
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Fair Trading & Investigations,41500,Training,190150,19/01/2022,5100483815,950,Institute of Licensing (Events,101927
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Public Health Licensing,41550,Training,190150,19/01/2022,5100483815,950,Institute of Licensing (Events,101927
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Fair Trading & Investigations,41500,Training,190150,19/01/2022,5100483818,1032,Institute of Licensing (Events,101927
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Street Lighting Contractor,44240,Materials,400500,19/01/2022,5100483821,1377.69,Scottish Power,101711
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,19/01/2022,5100483822,1443,PR CARS,118263
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,19/01/2022,5100483830,1228.48,Abba Cars,105302
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,19/01/2022,5100483831,1056,Abba Cars,105302
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,19/01/2022,5100483833,580.8,Abba Cars,105302
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,19/01/2022,5100483834,780,Direct Taxis,101873
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,CIN Team 3,31003,Transport SLA,300400,19/01/2022,5100483836,1600,Direct Taxis,101873
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Equipment Purchase & Contract,400000,19/01/2022,5100483839,812.85,Drive DeVilbiss Healthcare Ltd,101899
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Equipment Purchase & Contract,400000,19/01/2022,5100483840,1717.8,Drive DeVilbiss Healthcare Ltd,101899
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Equipment Purchase & Contract,400000,19/01/2022,5100483841,1717.8,Drive DeVilbiss Healthcare Ltd,101899
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways LTP,82004,Signal Equipment,531650,20/01/2022,5100483848,4060.12,Yunex Limited,101162
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG - Medical Needs,32002,Eotas Pupil Funding,490350,20/01/2022,5100483886,1005,Warrington Education Centre,118354
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Veh Maint. Materials,300000,20/01/2022,5100483887,502.36,Walton Summit Truck Centre Ltd,112806
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Virtual School,31112,Looked after children in Warrington,301000,20/01/2022,5100483890,730,FCAT t/a Unit Academy Blackpool,400641
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,New Market - Operational Account,47000,Security Systems,250000,20/01/2022,5100483891,1144.23,Uniqwin UK,105210
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,ICT Centralised Budget,23100,Computer Software - Maintenance,450850,20/01/2022,5100483894,675,Triscan,100881
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways Other,82005,Environmental Works,531050,20/01/2022,5100483900,10250,Tarmac,100489
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Vehicle Hire Charges,320000,20/01/2022,5100483919,1278,Carroll Plant Ltd,101548
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Domestic (Drivers & Collectors),41840,Bulky Waste Collections,442600,20/01/2022,5100483921,7185.75,Changing Lives in Cheshire,111607
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Kickstart,22244,"Campaigns,  Projects and Events",491950,20/01/2022,5100483930,10909.48,Go Earth Ltd,118059
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Development Control,43430,Subscriptions,470000,20/01/2022,5100483933,2965,Haymarket Media Group,100220
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Building Maintenance Environment & Regen,82001,Maintenance of Plant & Machinery,250050,20/01/2022,5100483937,10926.03,KDE Limited,118464
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Staffing - Cluster Central & East,31520,Training,190150,20/01/2022,5100483952,980,Ability Smart Limited,116536
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Staffing - Cluster Central & East,31520,Training,190150,20/01/2022,5100483952,630,Ability Smart Limited,116536
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Staffing - Cluster Central & East,31520,Training,190150,20/01/2022,5100483952,612,Ability Smart Limited,116536
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Staffing - Cluster Central & East,31520,Training,190150,20/01/2022,5100483954,980,Ability Smart Limited,116536
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Staffing - Cluster Central & East,31520,Training,190150,20/01/2022,5100483954,630,Ability Smart Limited,116536
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Domestic (Drivers & Collectors),41840,Waste Initiatives,443200,21/01/2022,5100483958,21071,Contenur UK Ltd,117538
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Equipment Purchase & Contract,400000,21/01/2022,5100483959,1261.5,Healthcare Matters,110751
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,IT - Contracts,23600,Computer Hardware - Maintenance,450750,21/01/2022,5100483992,7018.8,Dell,104659
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,IT - Contracts,23600,Computer Hardware - Maintenance,450750,21/01/2022,5100483992,3150,Dell,104659
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,IT - Contracts,23600,Computer Software - Maintenance,450850,21/01/2022,5100483992,1200,Dell,104659
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,IT - Contracts,23600,Computer Software - Maintenance,450850,21/01/2022,5100483992,1200,Dell,104659
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,IT - Contracts,23600,Computer Software - Maintenance,450850,21/01/2022,5100483992,852,Dell,104659
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,IT - Contracts,23600,Computer Software - Maintenance,450850,21/01/2022,5100483992,600,Dell,104659
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Highways Drainage,44270,Materials,400500,21/01/2022,5100484006,742.05,Jetchem Systems Ltd,104834
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,OT/Equip - Childrens,54315,Equipment Purchase & Contract,400000,21/01/2022,5100484014,4815,HKD Solutions Ltd,118584
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Equipment Purchase & Contract,400000,21/01/2022,5100484016,1448.12,Prism Medical UK,108616
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Trees & Woodland Services,41421,Materials,400500,21/01/2022,5100484019,6330.4,Rainfords Christmas Tree LTD,118015
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways LTP,82004,Storage Facilities,441900,21/01/2022,5100484027,1389.92,Smart Storage Ltd,102745
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Contracts - SM Commissioning Team 1,55910,Consult.& Prof. Serv,440000,21/01/2022,5100484035,10000,Livewire,110692
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,PW&F Management Operations,41427,Kennel Fees,440550,21/01/2022,5100484037,833.33,Manchester & District Home For Lost,102062
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways LTP,82004,Environmental Works,531050,21/01/2022,5100484040,5193.69,Network Surfacing Ltd,113235
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Virtual School,31112,Looked after children in Warrington,301000,21/01/2022,5100484047,585,Penketh High School Academy,400216
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Equipment Purchase & Contract,400000,21/01/2022,5100484050,800,Prism Medical UK,108616
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,CIN Team 1,31001,Fees (Including Agents Fees),441450,21/01/2022,5100484060,6075,Reed Recruitment ,114730
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Waste Recycling,41820,CRC Contract,530450,21/01/2022,5100484065,1138.62,The Greener Gardening Company,104283
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Homelessness,43650,Emergency Accommodation Allowance,550500,21/01/2022,5100484067,524.44,The Patten Arms Hotel,115465
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Priority Infrastructure,82009,Fct Repairs,532600,21/01/2022,5100484073,1608.75,CBRE Limited,113065
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Appropriate Adults Project,33314,Consult.& Prof. Serv,440000,24/01/2022,5100484206,1859.61,Child Action North West,109412
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Building Control Services,43410,Consult.& Prof. Serv,440000,24/01/2022,5100484209,16400,Denbighshire County Council,410048
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Rapid Response  NHSE,57300,Consult.& Prof. Serv,440000,24/01/2022,5100484220,3000,Engaging Communities Solutions,116724
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Kickstart,22244,"Campaigns,  Projects and Events",491950,24/01/2022,5100484221,1657.55,JJ Bear t/a Sigma,118224
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Equipment Purchase & Contract,400000,24/01/2022,5100484223,919.5,Langham Products,103643
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Walton Hall Catering,41433,Consult.& Prof. Serv,440000,24/01/2022,5100484224,1350,Carringtons Catering Ltd,116708
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Equipment Purchase & Contract,400000,24/01/2022,5100484228,800,Prism Medical UK,108616
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,24/01/2022,5100484231,1018,PR CARS,118263
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Contingency,45227,Maintenance of Plant & Machinery,250050,24/01/2022,5100484232,44471.01,Mears Limited,114197
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways Other,82005,Environmental Works,531050,24/01/2022,5100484247,25776.93,George Cox & Sons,105471
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Education Leadership & Quality,32100,Subscriptions,470000,24/01/2022,5100484253,8137.83,NCER CIC,110185
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Kickstart,22244,"Campaigns,  Projects and Events",491950,24/01/2022,5100484260,1010.75,JJ Bear t/a Sigma,118224
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Fostering Collaboration,31115,Other Advertising & Publicity,450050,24/01/2022,5100484272,540,Future Design Consultants Ltd,101900
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways Other,82005,Consult.& Prof. Serv,440000,24/01/2022,5100484274,1250,Atkins Ltd,105752
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Crematorium,41411,Resaleables,400600,24/01/2022,5100484276,504.25,The Columbaria Co,104619
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Virtual School,31112,Looked after children in Warrington,301000,24/01/2022,5100484278,2014.14,St Stephen & All Martyrs CE Primary,118119
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Walton Hall,45123,Maintenance of Plant & Machinery,250050,24/01/2022,5100484280,4435,Duggan & Parr Stone Repair Services,113785
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Kickstart,22244,"Campaigns,  Projects and Events",491950,24/01/2022,5100484293,9000,Go Earth Ltd,118059
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Telecare/Sensory,54560,Health Awareness,441950,25/01/2022,5100484346,2592,Connected Care Solutions,118536
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Sensory,32010,Equipment Purchase & Contract,400000,25/01/2022,5100484347,1580,Connevans Ltd,104632
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Virtual School,31112,Looked after children in Warrington,301000,25/01/2022,5100484350,2800,Beamont Collegiate Academy,111598
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Building Control Services,43410,Consult.& Prof. Serv,440000,25/01/2022,5100484352,4000,Cheshire East Council,118547
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Building Control Services,43410,Consult.& Prof. Serv,440000,25/01/2022,5100484353,1000.02,Cheshire West And Chester,103357
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Waste Recycling,41820,Waste Initiatives,443200,25/01/2022,5100484361,4619.97,Go Labels International Ltd,104750
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Waste Recycling,41820,Waste Initiatives,443200,25/01/2022,5100484361,1350,Go Labels International Ltd,104750
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Business Support,22220,Licences,492000,25/01/2022,5100484375,4616,Alcium Software Ltd,111053
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,CIN Team 5,31015,Fees (Including Agents Fees),441450,25/01/2022,5100484376,2196,AlphaBiolabs,109403
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Adoption Team,31107,Fees (Including Agents Fees),441450,25/01/2022,5100484378,530,Little Learners Ltd,400668
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Kickstart,22244,"Campaigns,  Projects and Events",491950,25/01/2022,5100484383,2021.5,Go Earth Ltd,118059
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Crematorium,41411,Resaleables,400600,25/01/2022,5100484398,523.5,The Columbaria Co,104619
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Highways Drainage,44270,Training,190150,25/01/2022,5100484407,1430,Whale Tankers Ltd,105247
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Waste Recycling,41820,Waste Initiatives,443200,26/01/2022,5100484460,5545,Contenur UK Ltd,117538
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Waste Recycling,41820,Waste Initiatives,443200,26/01/2022,5100484460,2645.76,Contenur UK Ltd,117538
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Or Rm C'way & F'way,44260,M.C.R.Flexible Cat1,530850,26/01/2022,5100484478,2149.6,Tarmac,100489
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Or Rm C'way & F'way,44260,Fct Cat1,530950,26/01/2022,5100484478,1736.99,Tarmac,100489
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Pr Rm C'way & F'way,44261,Fct Cat1,530950,26/01/2022,5100484478,1048.58,Tarmac,100489
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Or Rm C'way & F'way,44260,Road Markings Cat1,531250,26/01/2022,5100484478,501.35,Tarmac,100489
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Dropped Crossings,44211,Equipment Purchase & Contract,400000,26/01/2022,5100484478,1145,Tarmac,100489
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Or Rm C'way & F'way,44260,M.C.R.Flexible Cat1,530850,26/01/2022,5100484485,722.15,Tarmac,100489
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Or Rm C'way & F'way,44260,Safety Fences Cat1,531100,26/01/2022,5100484485,524.67,Tarmac,100489
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Or Rm C'way & F'way,44260,M.C.R.Flexible Cat1,530850,26/01/2022,5100484488,1935.26,Tarmac,100489
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Or Rm C'way & F'way,44260,Clean Repair Drains,531000,26/01/2022,5100484488,2167.94,Tarmac,100489
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Equipment Purchase & Contract,400000,26/01/2022,5100484491,4962,Newlyn Healthcare Ltd,101429
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Concessionary Travel,60000,Travelling Allowance,330000,26/01/2022,5100484494,219660.27,Cheshire West And Chester,103357
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Equipment Purchase & Contract,400000,26/01/2022,5100484500,500.6,Drive DeVilbiss Healthcare Ltd,101899
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Coroners Service,11100,Removal Bodies & Exc,440350,26/01/2022,5100484507,1550,Manchester City Council Recov. Fund,117494
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Equipment Purchase & Contract,400000,26/01/2022,5100484515,750.9,Drive DeVilbiss Healthcare Ltd,101899
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Individual Electoral Registration,11660,Postages,450000,26/01/2022,5100484518,1815.1,Print Image Facilities LLP,111374
